epoch,train_loss,test_loss,train_mse_loss,test_mse_loss,train_kld_loss,test_kld_loss,train_mmd_loss,test_mmd_loss,train_disc_loss,test_disc_loss
161,31.244594249579,36.07998191930686,29.920190192854314,29.636037954099617,21.73057767985117,15.913792658763327,0.03861042697106481,0.017578544130750523,0.07213801145583362,0.6109196368106611
162,31.3621716852993,37.516617015668544,30.56429913220808,31.018133266716248,13.934024683959649,16.935771043133585,0.013108120397533602,0.01555450327077489,0.05275821432356944,0.6173736656167704
163,30.86652041823053,35.8656761752572,29.974257867964333,29.74529307055625,14.277197721974014,14.749685651937108,0.015095922495702954,0.01655716197505878,0.05986823266445924,0.5807480270126063
164,31.079204112977322,34.65879759818885,30.103741855572558,28.561167783797927,15.62025445318588,14.822430671400324,0.01898346730815175,0.011701059948866534,0.0629614801098452,0.5832512058839676
165,31.298837098319208,37.73407184090584,30.255482877306925,31.157731256667216,16.498434896054476,17.41335556613412,0.02107018278078045,0.021557763123967844,0.06678786766840397,0.6186845155942972
166,30.573825971549734,35.55961097425716,29.74860548058434,28.862684280249724,14.03840825624783,13.766755407782876,0.014435306991762518,0.01048890344656197,0.05406276590864905,0.6454475010466424
167,31.368011266069338,35.687895051992626,30.403878483930818,29.127501190088356,14.919413222681227,13.658818894890464,0.018129490677962826,0.011350085780878736,0.06338249300541046,0.6310418437051165
168,30.784785549963832,36.78339479531452,29.709185317349252,29.740994568842993,18.554281720115096,14.087202151110217,0.0257734508465623,0.020359499439312395,0.06325806289047237,0.6698136651402067
169,31.399614381668208,36.690753377926576,30.479015841813343,30.243889061508664,15.605921523345401,16.460316263186705,0.016823893160466345,0.025122696427023333,0.05964686297347097,0.6031285451286158
170,31.115492440245646,36.44552459230848,30.225759824523536,30.17297334124328,14.600319678216334,13.08882695094795,0.015830522912847415,0.013844758841642149,0.058558246973232676,0.600335397633018
171,32.314890113937885,36.44571080784889,30.96445014226772,30.16342147900041,21.903401343109053,18.835241269154153,0.04040223710677203,0.01798241457362084,0.07277876358983033,0.5914292566146061
172,31.36431453295071,38.0277353639056,30.51074111431151,31.18891495504197,15.337621714452954,16.912613953754402,0.013908262905257438,0.02654042137656242,0.056125369913223415,0.6404555575672988
173,30.902652188030352,37.28197533917275,30.099866346325108,30.771551703191868,13.443233053397645,11.491304895680422,0.013079872521598016,0.01015355101056919,0.053768559186326344,0.6294076454107929
174,31.890207172354774,36.13071125783738,30.21933444503628,29.798624342414225,24.940197325118667,19.00404541355789,0.054851973872355485,0.01598521706404959,0.08734995485765769,0.5982354191268325
175,31.052504888276005,38.47772254457899,30.189312895850453,30.538159886742854,15.597298637985268,14.421023198753405,0.01579948749078814,0.021438868941774793,0.05493820210575791,0.7581178278300413
176,30.92370007532027,36.77461654517301,30.08629689009293,30.155599108167515,13.56282769200747,13.536703948002712,0.013598731869017071,0.01479146283143645,0.05659235235246475,0.6335883812539896
177,31.509618970134373,37.72927813924802,30.68808662190157,30.402818837742895,13.358288072259224,20.472070924795357,0.013575593833728215,0.029392622079059575,0.055232937467377397,0.6828106151075121
178,31.563581044716603,35.659595282973754,30.70765398225516,28.96861251903947,14.629980247039015,14.013975495745422,0.01568977332785916,0.016798443095699236,0.05528864882978113,0.6383026583938841
179,31.406365842160668,36.544915156759274,30.48774931924727,29.750713676404043,14.743958226860027,15.247894372150396,0.0178779721869837,0.025085121962674865,0.059257601616758845,0.6391122255735336
180,30.82100597123051,37.591181615355666,29.87103615636411,30.625431425252536,16.514763486964622,14.335550666614703,0.01943143005566219,0.013760165803751369,0.05907022292890093,0.668493063396709
181,32.52561365186101,37.23446898247786,30.853593226284016,30.552246919862785,24.382771861522706,21.912070013155603,0.05472535047384784,0.022409299376663888,0.08814864705883614,0.6239232419023089
182,30.76179654153107,37.79601801732543,29.852210900972565,30.674686188910417,18.05808416351943,13.328890739732488,0.01736413670317901,0.015724734136253405,0.0555537078348572,0.6830952652510563
183,30.608727889292684,36.07693457147878,29.865494869554134,29.906795957285887,13.818113946548813,16.168567043960476,0.011960596227280015,0.01318337279520217,0.048556551898477116,0.5876751103598601
184,30.732553430835303,37.49307818321665,29.864676445036594,30.688616442832217,13.820395439177219,13.750871324235467,0.01433417894651213,0.01894226879071278,0.05864746414918138,0.6477719775051068
185,30.902799156315798,36.080501920858005,29.98903316731953,29.873814819724696,14.380493109183544,15.130867393153489,0.016054446130152552,0.015823242011343597,0.06095771939533017,0.5897304348315403
186,31.26066166665548,37.39299769310435,30.36436388132822,29.845727744375825,14.948054364880027,22.648896940194877,0.017733686872760352,0.0664215429573302,0.05696577364814056,0.6657229707499218
187,31.78724712484023,37.44422090129488,30.868220846366395,30.782893423821516,14.971504521187004,19.117557987286027,0.01783481308871218,0.02609912377254219,0.05911414710256388,0.6209421863981114
188,32.32824611419912,36.22601345086553,29.638571979444656,29.900839441141507,46.405911584644365,16.989762883277457,0.10789067616395633,0.02221663286731501,0.1147787185841957,0.593333231605542
189,30.846819823965088,36.61011999579752,29.956521634250652,29.831439571016155,18.03073861227011,14.4644000666916,0.01719634856104546,0.018115404305184723,0.05381992893011245,0.6453063597155225
190,31.25801526067202,36.172273380741196,30.521442982851696,29.623911614630632,13.41986050081375,13.81100100620537,0.011835914438642809,0.014331233729222778,0.048413286342725036,0.6267082768071229
191,30.852626532239988,36.77674402856523,29.998211144791235,30.48583163729139,14.035768145490485,12.72167496164893,0.014195651501950705,0.01397315483943672,0.05722431942899152,0.6024103788243738
192,31.6343664074188,35.926900195468,30.711158612195185,29.73510527155202,15.811049347948236,13.91548897810043,0.0179632142986483,0.011863058539712505,0.05856447937229024,0.5934128166194175
193,30.720067331553114,37.399145903860685,29.876924765994175,30.542481422424316,14.101825465326725,14.322436144397518,0.014288360353016182,0.019089222713640542,0.055938368832306636,0.6522738778856909
194,30.877467250580068,36.05218974799867,30.018331536246688,29.71238736438144,14.349488976666384,13.202807711947496,0.016393889704018907,0.01578401152495366,0.055186588736667826,0.6050092090087332
195,32.41131628382846,37.22262954711914,30.164152085628658,30.179588737001843,36.61316827739901,19.8949784928826,0.07868186832236512,0.022911471925723324,0.1095000646643393,0.6615205554256014
196,30.562417870592277,35.93176092159976,29.761589366151853,29.851392539443484,15.321334651059201,14.459276011035701,0.013637582816736167,0.01557727604155328,0.05113757400186327,0.5780158683562734
197,31.111658623151463,37.78110939074474,30.329737473021993,30.90130316375927,14.274829326688176,13.59602197416269,0.013335215618543308,0.016791943531886788,0.0505953989872385,0.6576094523926449
198,30.513928798763345,36.985413605999796,29.647157003202707,30.962773207646265,14.781534702271756,12.208827049109587,0.016640163748465536,0.011251228630163108,0.05527213217822782,0.5788152496905843
199,30.759124205850274,36.81122517433896,29.863099176255638,30.197634435763025,15.291258482676943,14.241485492439027,0.01665800413512208,0.012942919305935028,0.0576699018550446,0.6341876277498378
